Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,Year,Month,DayOfMonth,DayOfWeek,Month_sin,Month_cos,Season,lag1_Rainfall,lag1_Humidity3pm,roll3_Rainfall,TempRange,LocationCluster
Hobart,11.1,17.6,0.0,NNW,52.0,NNW,NW,17.0,26.0,61.0,34.0,1010.6,1009.2,6.0,13.3,16.9,No,2013,7,29,0,-0.4999999999999998,-0.8660254037844388,Winter,0.0,51.0,0.0666666666666643,6.500000000000002,C1
MountGambier,14.1,19.5,1.0,WSW,57.0,WSW,WSW,30.0,31.0,52.0,33.0,1005.4,1007.5,3.0,16.9,17.9,No,2010,12,15,2,-2.4492935982947064e-16,1.0,Summer,0.0,26.0,2.2000000000000015,5.4,C3
AliceSprings,15.1,32.9,0.0,S,37.0,SE,SSE,20.0,20.0,16.0,7.0,1014.9,1010.3,0.0,24.2,31.6,No,2009,11,29,6,-0.5000000000000004,0.8660254037844384,Spring,0.0,9.0,0.0,17.799999999999997,C2
Darwin,25.5,34.3,0.4,NW,28.0,SE,WNW,11.0,19.0,80.0,56.0,1010.2,1007.2,7.0,28.3,33.3,No,2016,3,9,2,1.0,6.123233995736766e-17,Autumn,1.2,51.0,10.066666666666674,8.799999999999997,C4
MelbourneAirport,4.6,11.4,0.2,SSW,31.0,S,SSE,9.0,20.0,91.0,72.0,1024.4,1024.0,7.0,7.7,9.9,No,2015,6,19,4,1.2246467991473532e-16,-1.0,Winter,1.2,77.0,2.6666666666666665,6.800000000000001,C1
Canberra,3.8,11.3,1.0,NW,39.0,NW,NW,7.0,19.0,52.0,52.0,1019.0,1016.1,6.0,7.0,9.6,No,2009,8,26,2,-0.8660254037844384,-0.5000000000000004,Winter,0.4,41.0,0.6666666666666661,7.500000000000001,C0
Ballarat,9.6,15.4,1.0,SSE,35.0,SSE,SSE,19.0,24.0,99.0,58.0,1019.2,1017.4,8.0,10.3,14.4,No,2011,5,2,0,0.49999999999999994,-0.8660254037844387,Autumn,0.0,81.0,0.06666666666667141,5.800000000000001,C1
Witchcliffe,7.3,22.7,0.0,N,28.0,SE,N,0.0,17.0,100.0,63.0,1021.0,1019.0,5.0,13.1,21.5,No,2015,8,16,6,-0.8660254037844384,-0.5000000000000004,Winter,0.2,64.0,0.4666666666666554,15.399999999999999,C1
Dartmoor,13.4,25.3,0.0,SSW,37.0,NW,SW,4.0,20.0,67.0,47.0,1013.1,1010.9,5.0,17.2,23.6,No,2017,1,10,1,0.49999999999999994,0.8660254037844387,Summer,0.0,43.0,0.0,11.9,C3
Albury,15.7,38.4,0.0,S,33.0,SSE,WSW,7.0,7.0,48.0,12.0,1017.7,1014.6,8.0,23.4,36.5,No,2009,1,26,0,0.49999999999999994,0.8660254037844387,Summer,0.0,10.0,2.1333333333333333,22.7,C0
Albury,7.1,17.6,0.0,SE,26.0,SSE,E,17.0,17.0,65.0,55.0,1022.1,1017.5,8.0,10.2,17.2,No,2010,9,3,4,-1.0,-1.8369701987210297e-16,Spring,0.8,68.0,0.26666666666666666,10.500000000000002,C0
Darwin,15.1,25.4,0.0,SE,50.0,SE,S,33.0,19.0,38.0,26.0,1017.0,1012.6,2.0,17.1,24.7,No,2011,6,12,6,1.2246467991473532e-16,-1.0,Winter,0.0,37.0,0.0,10.299999999999999,C4
Darwin,25.5,33.5,0.0,W,35.0,N,S,6.0,26.0,73.0,64.0,1007.8,1004.0,4.0,30.9,30.1,No,2011,12,3,5,-2.4492935982947064e-16,1.0,Summer,17.6,57.0,8.800000000000004,8.0,C4
GoldCoast,10.4,21.1,0.0,SSE,37.0,S,SE,15.0,19.0,48.0,46.0,1031.9,1028.2,5.0,17.1,20.3,No,2015,7,29,2,-0.4999999999999998,-0.8660254037844388,Winter,0.0,49.0,0.13333333333332387,10.700000000000001,C1
Sale,7.7,15.1,4.2,SE,44.0,SSE,SE,13.0,31.0,95.0,78.0,1008.2,1011.5,8.0,10.8,12.4,Yes,2011,10,1,5,-0.8660254037844386,0.5000000000000001,Spring,9.4,54.0,10.733333333333333,7.3999999999999995,C1
Walpole,11.5,15.6,3.2,SW,48.0,SW,SSW,20.0,19.0,82.0,83.0,1024.7,1026.8,5.0,12.9,12.8,Yes,2011,9,5,0,-1.0,-1.8369701987210297e-16,Spring,4.2,72.0,7.733333333333335,4.1,C3
Mildura,6.4,17.0,0.0,WNW,28.0,WNW,WSW,9.0,11.0,94.0,55.0,1028.5,1027.6,8.0,10.5,16.8,No,2015,8,14,4,-0.8660254037844384,-0.5000000000000004,Winter,1.8,60.0,0.6,10.6,C2
Cobar,15.2,30.9,0.0,WSW,30.0,S,W,9.0,11.0,41.0,17.0,1022.5,1019.2,6.0,18.4,28.8,No,2015,3,30,0,1.0,6.123233995736766e-17,Autumn,0.0,14.0,0.0,15.7,C2
Williamtown,5.6,14.9,0.0,WNW,39.0,WSW,WNW,39.0,28.0,49.0,42.0,1019.0,1017.9,8.0,12.1,13.7,No,2011,7,13,2,-0.4999999999999998,-0.8660254037844388,Winter,0.0,33.0,0.0,9.3,C1
Brisbane,20.2,30.2,0.0,E,31.0,SSE,ESE,7.0,13.0,59.0,55.0,1020.4,1017.8,6.0,26.9,27.9,No,2011,2,10,3,0.8660254037844386,0.5000000000000001,Summer,14.2,45.0,7.399999999999995,10.0,C0
Sydney,9.9,19.5,34.4,W,41.0,W,SSE,24.0,13.0,57.0,44.0,1020.5,1018.9,1.0,11.7,19.1,Yes,2013,6,3,0,1.2246467991473532e-16,-1.0,Winter,14.8,68.0,4.933333333333329,9.6,C1
Witchcliffe,14.7,19.2,1.0,W,67.0,NNW,WNW,24.0,26.0,69.0,57.0,1010.1,1008.2,5.0,17.1,15.8,No,2012,10,13,5,-0.8660254037844386,0.5000000000000001,Spring,0.0,57.0,0.0,4.5,C1
Townsville,22.9,29.9,0.0,E,41.0,SE,ENE,17.0,26.0,66.0,65.0,1016.8,1013.8,1.0,26.6,27.3,No,2010,5,4,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,58.0,0.0,7.0,C4
Witchcliffe,9.3,24.6,0.2,WSW,30.0,SE,W,11.0,17.0,51.0,47.0,1015.3,1012.9,5.0,19.8,22.6,No,2013,12,25,2,-2.4492935982947064e-16,1.0,Summer,0.0,62.0,0.0,15.3,C1
Richmond,19.1,26.5,0.8,SSE,46.0,S,SSE,19.0,24.0,70.0,47.0,1021.8,1021.3,8.0,20.7,25.8,No,2012,1,22,6,0.49999999999999994,0.8660254037844387,Summer,0.0,72.0,0.0,7.399999999999999,C0
Portland,13.9,26.7,0.0,N,67.0,N,NNW,31.0,28.0,34.0,27.0,1013.7,1011.1,7.0,21.7,25.5,No,2016,4,27,2,0.8660254037844387,-0.49999999999999983,Autumn,0.0,25.0,0.19999999999999996,12.799999999999999,C3
Sydney,18.6,25.3,0.0,W,41.0,SSE,ENE,13.0,24.0,70.0,59.0,1021.7,1019.4,7.0,21.2,23.8,No,2008,2,18,0,0.8660254037844386,0.5000000000000001,Summer,0.0,62.0,0.0,6.699999999999999,C1
Sydney,12.8,20.7,6.6,W,41.0,W,W,7.0,28.0,96.0,37.0,1012.1,1012.0,7.0,14.5,20.5,Yes,2010,7,31,5,-0.4999999999999998,-0.8660254037844388,Winter,3.4,62.0,10.066666666666665,7.899999999999999,C1
Williamtown,4.0,20.0,0.0,SE,30.0,NW,SE,17.0,20.0,62.0,51.0,1027.7,1024.7,2.0,11.7,18.0,No,2016,8,29,0,-0.8660254037844384,-0.5000000000000004,Winter,0.0,23.0,1.8,16.0,C1
Newcastle,13.8,24.7,0.0,W,39.0,NW,SE,4.0,9.0,74.0,52.0,1017.6,1015.2,5.0,18.5,23.4,No,2013,10,27,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,51.0,0.0,10.1,C0
Richmond,14.4,22.0,10.6,SSW,19.0,SSW,ESE,11.0,4.0,99.0,66.0,1018.0,1015.4,8.0,16.4,21.8,Yes,2017,5,20,5,0.49999999999999994,-0.8660254037844387,Autumn,0.2,97.0,0.1333333333333286,7.6,C0
NorahHead,20.6,29.0,0.0,N,39.0,N,N,13.0,26.0,84.0,60.0,1015.5,1014.5,5.0,21.9,27.4,No,2014,2,2,6,0.8660254037844386,0.5000000000000001,Summer,0.0,79.0,0.0,8.399999999999999,C1
PearceRAAF,11.2,26.0,0.0,S,46.0,SSE,SSW,19.0,28.0,43.0,31.0,1020.6,1017.6,1.0,18.6,24.6,No,2013,12,3,1,-2.4492935982947064e-16,1.0,Summer,0.2,41.0,2.5,14.8,C2
WaggaWagga,8.0,31.6,0.0,NNW,30.0,E,NW,17.0,13.0,40.0,13.0,1019.9,1014.9,3.0,17.6,30.6,No,2013,10,20,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,20.0,0.0,23.6,C0
MelbourneAirport,7.6,20.0,0.0,S,37.0,WSW,S,9.0,22.0,69.0,47.0,1026.1,1023.9,1.0,13.4,19.5,No,2011,2,7,0,0.8660254037844386,0.5000000000000001,Summer,1.4,46.0,18.866666666666664,12.4,C1
Sydney,20.8,24.9,2.2,NE,48.0,NE,NE,17.0,15.0,66.0,63.0,1016.2,1014.0,6.0,24.0,24.3,Yes,2016,1,27,2,0.49999999999999994,0.8660254037844387,Summer,0.0,54.0,0.0,4.099999999999998,C1
Canberra,5.0,27.3,0.0,ENE,39.0,WNW,NNW,7.0,19.0,66.0,32.0,1017.0,1013.0,6.0,14.7,26.2,No,2013,11,27,2,-0.5000000000000004,0.8660254037844384,Spring,0.2,38.0,0.466666666666669,22.3,C0
Walpole,12.4,24.2,0.0,WSW,50.0,WNW,WSW,13.0,24.0,64.0,71.0,1011.1,1011.0,5.0,19.5,19.2,No,2014,1,27,0,0.49999999999999994,0.8660254037844387,Summer,0.0,66.0,0.5333333333333358,11.799999999999999,C3
BadgerysCreek,14.5,24.2,0.0,N,15.0,SW,NE,0.0,9.0,85.0,59.0,1025.7,1023.1,5.0,18.9,23.0,No,2009,4,11,5,0.8660254037844387,-0.49999999999999983,Autumn,0.0,52.0,0.0,9.7,C0
Sale,9.8,19.0,0.0,W,39.0,ENE,E,13.0,26.0,71.0,54.0,1024.2,1021.7,6.0,16.0,17.9,No,2015,4,13,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,46.0,0.0666666666666643,9.2,C1
AliceSprings,10.9,31.6,0.0,ESE,33.0,N,SE,2.0,17.0,30.0,15.0,1014.9,1010.9,1.0,22.4,30.4,No,2012,4,19,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,18.0,0.0,20.700000000000003,C2
NorahHead,19.3,21.5,3.6,S,57.0,S,SSW,44.0,41.0,76.0,71.0,1008.8,1009.7,5.0,19.8,20.5,Yes,2011,12,27,1,-2.4492935982947064e-16,1.0,Summer,0.0,83.0,0.0,2.1999999999999993,C1
Ballarat,3.1,13.6,0.0,N,41.0,NNW,N,19.0,26.0,98.0,59.0,1025.4,1022.9,7.0,7.4,13.5,No,2013,5,29,2,0.49999999999999994,-0.8660254037844387,Autumn,0.2,62.0,0.13333333333333808,10.5,C1
Walpole,14.0,20.5,1.4,WSW,48.0,W,W,19.0,24.0,78.0,68.0,1021.7,1019.3,5.0,16.8,18.7,Yes,2009,4,24,4,0.8660254037844387,-0.49999999999999983,Autumn,1.2,80.0,0.7333333333333334,6.5,C3
Woomera,10.4,22.9,0.0,NW,52.0,WNW,W,11.0,19.0,27.0,25.0,1011.5,1009.5,1.0,14.5,22.3,No,2009,7,21,1,-0.4999999999999998,-0.8660254037844388,Winter,0.0,7.0,0.0,12.499999999999998,C2
Watsonia,7.0,12.4,0.0,NE,35.0,NNE,E,4.0,13.0,81.0,61.0,1017.8,1012.6,8.0,7.8,11.7,No,2009,8,10,0,-0.8660254037844384,-0.5000000000000004,Winter,0.0,41.0,1.4000000000000004,5.4,C0
Ballarat,3.1,10.8,0.4,S,41.0,S,SE,26.0,19.0,83.0,50.0,1017.5,1016.8,7.0,6.8,10.4,No,2013,9,12,3,-1.0,-1.8369701987210297e-16,Spring,1.8,51.0,0.9000000000000071,7.700000000000001,C1
PerthAirport,5.8,18.0,0.2,WSW,37.0,N,W,13.0,15.0,75.0,64.0,1018.4,1014.8,3.0,12.3,16.7,No,2010,8,21,5,-0.8660254037844384,-0.5000000000000004,Winter,0.0,68.0,1.0,12.2,C2
MountGambier,12.5,17.8,0.0,SSE,54.0,SSE,SSE,30.0,33.0,69.0,50.0,1014.1,1013.9,8.0,14.4,15.2,No,2014,11,14,4,-0.5000000000000004,0.8660254037844384,Spring,0.0,8.0,0.0,5.300000000000001,C3
Witchcliffe,11.9,20.7,0.0,SSW,52.0,SSW,SSW,17.0,26.0,64.0,48.0,1006.6,1007.5,5.0,20.9,20.1,No,2017,2,7,1,0.8660254037844386,0.5000000000000001,Summer,0.0,38.0,0.26666666666665484,10.5,C1
Ballarat,4.1,7.1,15.2,N,39.0,NNE,NNE,19.0,26.0,99.0,99.0,1007.5,1001.3,8.0,6.3,6.3,Yes,2012,6,21,3,1.2246467991473532e-16,-1.0,Winter,0.2,73.0,1.3333333333333381,3.0,C1
BadgerysCreek,9.8,16.5,0.0,S,44.0,SSW,SSW,24.0,22.0,85.0,67.0,1024.9,1025.7,5.0,11.0,14.0,No,2016,8,4,3,-0.8660254037844384,-0.5000000000000004,Winter,16.6,66.0,5.6000000000000005,6.699999999999999,C0
Cairns,17.7,26.9,1.4,SSE,30.0,SSE,ESE,13.0,17.0,73.0,55.0,1018.8,1016.0,3.0,21.7,26.7,Yes,2017,6,12,0,1.2246467991473532e-16,-1.0,Winter,0.0,67.0,0.0,9.2,C4
Sale,6.0,21.7,0.0,WSW,48.0,NW,WSW,17.0,28.0,50.0,63.0,1022.3,1024.0,6.0,18.2,15.0,No,2010,5,2,6,0.49999999999999994,-0.8660254037844387,Autumn,0.0,40.0,0.0,15.7,C1
Sale,2.1,15.6,0.2,E,39.0,WNW,E,2.0,26.0,97.0,73.0,1027.2,1023.6,3.0,7.7,15.2,No,2011,5,31,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,53.0,0.3333333333333333,13.5,C1
SydneyAirport,8.0,17.3,0.0,WNW,26.0,NW,SE,13.0,13.0,73.0,63.0,1035.2,1032.2,2.0,11.6,16.2,No,2013,7,11,3,-0.4999999999999998,-0.8660254037844388,Winter,9.4,73.0,3.866666666666665,9.3,C1
PearceRAAF,8.7,24.8,0.0,SSW,41.0,E,SW,11.0,30.0,45.0,35.0,1020.3,1017.2,1.0,18.4,22.6,No,2016,11,21,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,41.0,0.0,16.1,C2
Mildura,10.7,33.5,0.0,NNW,57.0,SSE,E,13.0,11.0,43.0,26.0,1018.9,1014.3,0.0,15.6,31.4,No,2015,3,22,6,1.0,6.123233995736766e-17,Autumn,0.0,21.0,0.0,22.8,C2
MountGambier,11.1,31.4,0.0,NNE,37.0,NNE,NNE,17.0,17.0,51.0,22.0,1020.6,1018.1,7.0,19.5,30.7,No,2009,4,1,2,0.8660254037844387,-0.49999999999999983,Autumn,0.2,26.0,0.06666666666666667,20.299999999999997,C3
Tuggeranong,0.2,15.1,0.0,S,28.0,S,ENE,17.0,11.0,66.0,51.0,1030.5,1027.7,5.0,8.8,14.3,No,2014,8,28,3,-0.8660254037844384,-0.5000000000000004,Winter,1.8,44.0,5.199999999999996,14.9,C0
Williamtown,16.7,23.8,0.0,S,52.0,SSW,SE,28.0,28.0,67.0,55.0,1013.0,1012.4,8.0,20.8,22.1,No,2014,12,19,4,-2.4492935982947064e-16,1.0,Summer,1.2,73.0,0.3999999999999988,7.100000000000001,C1
Hobart,10.3,17.6,0.2,NNW,41.0,S,NW,9.0,15.0,80.0,48.0,1009.3,1009.1,6.0,13.3,17.5,No,2012,5,9,2,0.49999999999999994,-0.8660254037844387,Autumn,0.4,59.0,0.1333333333333286,7.300000000000001,C1
Melbourne,3.9,15.1,0.0,N,20.0,N,S,11.0,13.0,78.0,61.0,1036.1,1031.8,5.0,5.9,13.9,No,2010,7,27,1,-0.4999999999999998,-0.8660254037844388,Winter,0.0,57.0,0.0,11.2,C1
Nhil,4.6,21.7,0.0,E,37.0,SE,E,13.0,17.0,63.0,34.0,1030.0,1026.0,5.0,12.6,21.0,No,2015,4,30,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,40.0,0.0,17.1,C1
AliceSprings,13.4,32.3,0.0,E,39.0,ESE,SE,0.0,20.0,31.0,13.0,1015.4,1011.7,1.0,23.6,31.8,No,2009,4,14,1,0.8660254037844387,-0.49999999999999983,Autumn,0.0,15.0,0.0,18.9,C2
Walpole,10.4,22.4,0.6,SSW,28.0,ENE,SE,9.0,13.0,65.0,53.0,1015.6,1014.7,5.0,18.0,21.4,No,2012,1,2,0,0.49999999999999994,0.8660254037844387,Summer,2.4,71.0,1.8000000000000054,11.999999999999998,C3
MountGinini,6.0,15.4,0.0,W,43.0,ENE,W,28.0,13.0,100.0,69.0,1017.6,1015.2,5.0,7.6,10.1,No,2009,3,11,2,1.0,6.123233995736766e-17,Autumn,0.4,57.0,0.20000000000000004,9.4,C1
GoldCoast,14.2,23.5,0.0,SE,31.0,S,SE,6.0,19.0,65.0,59.0,1017.6,1015.8,5.0,20.7,22.7,No,2012,5,8,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,52.0,0.0,9.3,C1
Canberra,0.2,15.1,0.0,NNW,37.0,N,NNW,11.0,20.0,97.0,52.0,1020.8,1016.4,8.0,5.5,14.6,No,2016,5,18,2,0.49999999999999994,-0.8660254037844387,Autumn,0.0,30.0,0.0,14.9,C0
MountGambier,0.7,17.3,0.0,NNW,26.0,N,NNW,15.0,11.0,92.0,65.0,1026.5,1023.7,7.0,9.1,16.7,No,2017,5,10,2,0.49999999999999994,-0.8660254037844387,Autumn,0.0,68.0,0.3333333333333283,16.6,C3
Walpole,11.9,22.1,0.8,SE,24.0,NW,S,0.0,11.0,99.0,70.0,1023.4,1019.9,5.0,15.3,19.2,No,2014,4,18,4,0.8660254037844387,-0.49999999999999983,Autumn,0.8,75.0,1.066666666666669,10.200000000000001,C3
Bendigo,21.9,30.5,0.0,W,52.0,WNW,W,19.0,31.0,65.0,39.0,1009.9,1010.0,8.0,23.7,29.4,No,2016,2,25,3,0.8660254037844386,0.5000000000000001,Summer,0.0,21.0,0.0,8.600000000000001,C0
Newcastle,11.5,20.0,0.0,W,39.0,SW,SE,19.0,7.0,76.0,58.0,1017.6,1015.2,1.0,13.8,21.8,No,2016,6,8,2,1.2246467991473532e-16,-1.0,Winter,0.0,58.0,37.666666666666664,8.5,C0
Brisbane,19.4,30.0,3.0,WSW,30.0,W,W,13.0,7.0,59.0,47.0,1009.7,1007.1,3.0,24.8,28.0,Yes,2009,3,31,1,1.0,6.123233995736766e-17,Autumn,2.2,84.0,1.8,10.600000000000001,C0
Nuriootpa,6.9,26.5,0.0,SW,44.0,SW,WSW,9.0,26.0,61.0,21.0,1016.2,1015.2,1.0,15.9,25.5,No,2012,3,9,4,1.0,6.123233995736766e-17,Autumn,0.0,23.0,0.0,19.6,C0
Nuriootpa,9.5,28.2,0.0,W,46.0,WNW,WSW,20.0,22.0,24.0,29.0,1013.2,1011.5,6.0,24.2,26.6,No,2016,4,5,1,0.8660254037844387,-0.49999999999999983,Autumn,0.0,24.0,0.0,18.7,C0
Bendigo,5.8,12.1,1.6,NNE,46.0,NNE,NNE,11.0,19.0,98.0,89.0,1010.4,1005.7,8.0,6.5,11.6,Yes,2016,6,8,2,1.2246467991473532e-16,-1.0,Winter,0.4,81.0,0.533333333333328,6.3,C0
GoldCoast,11.4,22.2,0.0,N,24.0,WNW,NNW,13.0,11.0,55.0,29.0,1018.6,1015.0,5.0,15.5,21.8,No,2013,5,20,0,0.49999999999999994,-0.8660254037844387,Autumn,0.0,45.0,0.0,10.799999999999999,C1
Sydney,19.0,28.0,0.0,E,24.0,WNW,ESE,11.0,17.0,68.0,54.0,1019.1,1017.9,2.0,23.0,27.0,No,2016,2,8,0,0.8660254037844386,0.5000000000000001,Summer,0.0,54.0,1.7999999999999954,9.0,C1
Dartmoor,5.8,13.2,2.2,W,15.0,N,WNW,0.0,4.0,100.0,92.0,1030.6,1030.7,5.0,8.8,12.9,Yes,2014,6,17,1,1.2246467991473532e-16,-1.0,Winter,7.4,92.0,8.466666666666667,7.3999999999999995,C3
Tuggeranong,12.1,22.7,0.0,SSW,52.0,NW,SE,9.0,9.0,43.0,26.0,1013.0,1014.6,5.0,17.0,20.8,No,2015,12,2,2,-2.4492935982947064e-16,1.0,Summer,0.0,16.0,0.0,10.6,C0
Williamtown,15.8,16.0,10.8,SSW,52.0,SSW,SSW,30.0,28.0,95.0,94.0,1018.9,1019.3,8.0,15.8,14.7,Yes,2010,10,24,6,-0.8660254037844386,0.5000000000000001,Spring,1.0,25.0,0.3333333333333339,0.1999999999999993,C1
Nuriootpa,4.7,13.4,1.0,S,39.0,W,SSW,6.0,19.0,68.0,52.0,1013.4,1012.8,3.0,8.9,12.7,No,2010,8,10,1,-0.8660254037844384,-0.5000000000000004,Winter,5.6,76.0,1.8666666666666678,8.7,C0
NorfolkIsland,18.0,23.0,0.0,SSE,46.0,SSW,SSE,20.0,17.0,53.0,67.0,1012.9,1011.7,6.0,22.8,22.0,No,2017,3,28,1,1.0,6.123233995736766e-17,Autumn,10.2,53.0,10.2,5.0,C3
Uluru,24.0,32.0,0.0,SSW,41.0,SSE,S,13.0,19.0,32.0,28.0,1012.3,1010.7,8.0,27.8,29.7,No,2016,10,30,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,11.0,0.0,8.0,C2
Witchcliffe,24.0,37.8,0.0,SSW,37.0,NE,SW,9.0,20.0,37.0,58.0,1012.0,1011.5,5.0,32.1,28.4,No,2013,1,8,1,0.49999999999999994,0.8660254037844387,Summer,1.2,30.0,0.39999999999999286,13.799999999999997,C1
Richmond,9.7,29.5,0.0,SW,46.0,SE,NNW,7.0,7.0,43.0,21.0,1009.9,1006.6,8.0,18.5,27.2,No,2010,1,19,1,0.49999999999999994,0.8660254037844387,Summer,0.0,18.0,0.06666666666666904,19.8,C0
PerthAirport,7.5,20.0,0.0,SW,28.0,N,SW,11.0,11.0,76.0,53.0,1024.0,1022.3,1.0,13.2,19.9,No,2015,5,26,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,40.0,0.0,12.5,C2
Albury,4.7,16.0,0.2,SE,20.0,SE,SSE,0.0,9.0,82.0,54.0,1029.5,1027.3,8.0,9.7,15.5,No,2014,6,6,4,1.2246467991473532e-16,-1.0,Winter,0.0,77.0,1.0,11.3,C0
Penrith,6.9,21.6,0.0,NW,54.0,N,W,17.0,22.0,45.0,27.0,1017.6,1015.2,5.0,17.8,19.7,No,2012,8,30,3,-0.8660254037844384,-0.5000000000000004,Winter,0.0,43.0,0.0,14.700000000000001,C0
SalmonGums,3.5,17.8,0.4,W,37.0,WNW,WSW,19.0,15.0,66.0,52.0,1017.6,1015.2,5.0,10.6,15.9,No,2012,8,23,3,-0.8660254037844384,-0.5000000000000004,Winter,7.4,49.0,2.6,14.3,C2
Albany,7.1,25.1,0.0,W,39.0,WSW,WNW,4.0,6.0,73.0,32.0,1020.0,1015.3,0.0,13.8,24.8,No,2011,9,12,0,-1.0,-1.8369701987210297e-16,Spring,0.0,43.0,0.0,18.0,C1
GoldCoast,20.6,27.1,0.0,SSE,74.0,SSE,SSE,48.0,54.0,56.0,57.0,1009.4,1010.7,5.0,25.8,23.8,No,2012,11,2,4,-0.5000000000000004,0.8660254037844384,Spring,0.0,68.0,0.19999999999999407,6.5,C1
PearceRAAF,15.6,32.8,0.0,E,78.0,E,ESE,41.0,19.0,52.0,26.0,1017.8,1015.4,4.0,18.6,30.8,No,2009,10,25,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,67.0,0.0,17.199999999999996,C2
CoffsHarbour,9.9,24.2,0.0,ENE,30.0,SW,NE,0.0,17.0,59.0,60.0,1021.9,1020.2,5.0,22.7,22.7,No,2015,9,30,2,-1.0,-1.8369701987210297e-16,Spring,0.0,71.0,0.03333333333331912,14.299999999999999,C1
Sale,14.1,24.0,0.0,E,31.0,E,ESE,9.0,19.0,85.0,72.0,1013.4,1008.9,8.0,16.7,20.9,No,2011,12,18,6,-2.4492935982947064e-16,1.0,Summer,0.0,56.0,0.0,9.9,C1
Mildura,9.2,27.7,0.0,N,43.0,N,N,13.0,26.0,43.0,15.0,1016.0,1012.8,3.0,15.7,27.1,No,2012,5,8,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,22.0,0.0,18.5,C2
Canberra,10.1,26.8,0.0,NW,39.0,NW,NW,7.0,19.0,57.0,14.0,1019.0,1016.1,6.0,15.7,25.7,No,2009,12,5,5,-2.4492935982947064e-16,1.0,Summer,0.0,4.0,0.0,16.700000000000003,C0
Nhil,10.9,15.4,4.6,W,78.0,NW,W,28.0,43.0,82.0,84.0,1001.0,997.8,5.0,13.4,11.7,Yes,2016,7,22,4,-0.4999999999999998,-0.8660254037844388,Winter,1.4,79.0,1.2,4.5,C1
Sydney,10.0,20.0,0.0,W,52.0,WSW,W,30.0,24.0,42.0,32.0,1018.8,1015.7,1.0,13.3,19.7,No,2015,9,8,1,-1.0,-1.8369701987210297e-16,Spring,0.2,32.0,0.1999999999999953,10.0,C1
Cobar,21.6,32.2,0.0,NNE,48.0,ENE,N,28.0,20.0,54.0,35.0,1016.2,1013.2,6.0,23.9,31.2,No,2009,3,12,3,1.0,6.123233995736766e-17,Autumn,0.0,34.0,0.0,10.600000000000001,C2
Hobart,6.0,11.6,11.0,SE,19.0,NNW,SE,9.0,7.0,93.0,89.0,1027.7,1024.6,6.0,6.8,9.1,Yes,2012,8,1,2,-0.8660254037844384,-0.5000000000000004,Winter,4.8,92.0,2.9333333333333287,5.6,C1
Brisbane,23.6,31.1,0.0,S,48.0,SW,NE,0.0,9.0,74.0,63.0,1017.4,1013.4,6.0,27.6,29.9,No,2013,3,24,6,1.0,6.123233995736766e-17,Autumn,0.0,63.0,1.7999999999999907,7.5,C0
Nuriootpa,4.5,12.4,2.4,W,26.0,WSW,WSW,9.0,17.0,97.0,72.0,1027.6,1026.6,8.0,8.3,11.3,Yes,2010,7,20,1,-0.4999999999999998,-0.8660254037844388,Winter,2.4,66.0,0.8000000000000012,7.9,C0
BadgerysCreek,11.6,27.4,0.0,W,26.0,NNW,SE,6.0,7.0,90.0,41.0,1010.2,1007.1,5.0,16.4,27.0,No,2013,4,15,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,35.0,0.0,15.799999999999999,C0
NorfolkIsland,18.0,23.1,3.0,SW,56.0,SW,SW,31.0,30.0,71.0,63.0,1009.9,1009.9,3.0,20.5,22.6,Yes,2014,3,15,5,1.0,6.123233995736766e-17,Autumn,5.8,62.0,3.600000000000005,5.100000000000001,C3
Bendigo,9.1,29.0,0.0,SSE,31.0,E,NNE,7.0,9.0,57.0,26.0,1015.8,1011.5,5.0,19.3,27.3,No,2013,11,18,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,34.0,0.0,19.9,C0
CoffsHarbour,19.0,23.4,63.6,S,57.0,S,S,39.0,33.0,98.0,95.0,1011.3,1011.2,8.0,20.6,21.0,Yes,2009,2,16,0,0.8660254037844386,0.5000000000000001,Summer,38.6,74.0,28.400000000000002,4.399999999999999,C1
Portland,8.6,14.6,14.8,W,78.0,SW,SW,26.0,37.0,81.0,61.0,1008.1,1011.7,8.0,10.8,13.0,Yes,2017,4,9,6,0.8660254037844387,-0.49999999999999983,Autumn,0.0,72.0,0.0,6.0,C3
